"order_id","customer_id","restaurant_id","order_time","delivery_time","status","cuisine","city","rating","signup_date","item_id","quantity","price","line_revenue"
O04739,C0270,R077,2023-06-05 00:00:00.000,2023-06-05 00:52:00.000,Late,Italian,Birmingham,3.5,2022-05-08,M0160,2,20.48,40.96
O04739,C0270,R077,2023-06-05 00:00:00.000,2023-06-05 00:52:00.000,Late,Italian,Birmingham,3.5,2022-05-08,M0389,3,27.72,83.16
O04740,C0806,R062,2024-04-25 00:00:00.000,2024-04-25 00:25:00.000,Cancelled,Indian,Birmingham,3.2,2023-11-05,M0176,3,32.43,97.29
O04740,C0806,R062,2024-04-25 00:00:00.000,2024-04-25 00:25:00.000,Cancelled,Indian,Birmingham,3.2,2023-11-05,M0265,1,31.56,31.56
O04740,C0806,R062,2024-04-25 00:00:00.000,2024-04-25 00:25:00.000,Cancelled,Indian,Birmingham,3.2,2023-11-05,M0315,1,7.94,7.94
O04740,C0806,R062,2024-04-25 00:00:00.000,2024-04-25 00:25:00.000,Cancelled,Indian,Birmingham,3.2,2023-11-05,M0302,2,22.97,45.94
O04741,C0865,R072,2023-12-07 00:00:00.000,2023-12-07 01:03:00.000,Cancelled,Chinese,Liverpool,4.0,2023-03-24,M0167,1,7.95,7.95
O04741,C0865,R072,2023-12-07 00:00:00.000,2023-12-07 01:03:00.000,Cancelled,Chinese,Liverpool,4.0,2023-03-24,M0193,1,31.85,31.85
O04742,C0338,R039,2024-02-24 00:00:00.000,2024-02-24 01:07:00.000,Delivered,Italian,London,4.4,2023-04-23,M0378,1,16.33,16.33
O04742,C0338,R039,2024-02-24 00:00:00.000,2024-02-24 01:07:00.000,Delivered,Italian,London,4.4,2023-04-23,M0390,3,29.75,89.25
O04742,C0338,R039,2024-02-24 00:00:00.000,2024-02-24 01:07:00.000,Delivered,Italian,London,4.4,2023-04-23,M0057,3,15.22,45.66
O04742,C0338,R039,2024-02-24 00:00:00.000,2024-02-24 01:07:00.000,Delivered,Italian,London,4.4,2023-04-23,M0086,2,15.24,30.48
O04743,C0259,R015,2023-07-13 00:00:00.000,2023-07-13 00:38:00.000,Cancelled,American,Birmingham,3.1,2023-09-13,M0098,1,18.74,18.74
O04744,C1252,R077,2024-04-11 00:00:00.000,2024-04-11 01:04:00.000,Cancelled,Italian,Birmingham,3.5,2023-09-27,M0104,1,31.24,31.24
O04744,C1252,R077,2024-04-11 00:00:00.000,2024-04-11 01:04:00.000,Cancelled,Italian,Birmingham,3.5,2023-09-27,M0231,1,12.99,12.99
O04744,C1252,R077,2024-04-11 00:00:00.000,2024-04-11 01:04:00.000,Cancelled,Italian,Birmingham,3.5,2023-09-27,M0213,2,5.40,10.80
O04744,C1252,R077,2024-04-11 00:00:00.000,2024-04-11 01:04:00.000,Cancelled,Italian,Birmingham,3.5,2023-09-27,M0342,2,21.79,43.58
O04745,C0281,R041,2024-03-22 00:00:00.000,2024-03-22 01:21:00.000,Cancelled,Italian,Manchester,4.9,2023-02-20,M0324,3,25.09,75.27
O04745,C0281,R041,2024-03-22 00:00:00.000,2024-03-22 01:21:00.000,Cancelled,Italian,Manchester,4.9,2023-02-20,M0105,1,37.77,37.77
O04745,C0281,R041,2024-03-22 00:00:00.000,2024-03-22 01:21:00.000,Cancelled,Italian,Manchester,4.9,2023-02-20,M0369,3,23.97,71.91
O04746,C0378,R110,2024-01-29 00:00:00.000,2024-01-29 00:42:00.000,Delivered,Italian,Birmingham,3.4,2023-04-30,M0213,3,5.40,16.20
O04746,C0378,R110,2024-01-29 00:00:00.000,2024-01-29 00:42:00.000,Delivered,Italian,Birmingham,3.4,2023-04-30,M0237,1,6.24,6.24
O04746,C0378,R110,2024-01-29 00:00:00.000,2024-01-29 00:42:00.000,Delivered,Italian,Birmingham,3.4,2023-04-30,M0013,2,27.42,54.84
O04746,C0378,R110,2024-01-29 00:00:00.000,2024-01-29 00:42:00.000,Delivered,Italian,Birmingham,3.4,2023-04-30,M0172,1,35.65,35.65
O04747,C0680,R031,2023-03-05 00:00:00.000,2023-03-05 00:21:00.000,Delivered,Thai,London,3.2,2023-07-25,M0395,3,15.74,47.22
O04747,C0680,R031,2023-03-05 00:00:00.000,2023-03-05 00:21:00.000,Delivered,Thai,London,3.2,2023-07-25,M0207,2,37.36,74.72
O04748,C0901,R102,2024-04-22 00:00:00.000,2024-04-22 00:57:00.000,Delivered,Thai,Leeds,4.1,2023-10-23,M0215,1,23.10,23.10
O04748,C0901,R102,2024-04-22 00:00:00.000,2024-04-22 00:57:00.000,Delivered,Thai,Leeds,4.1,2023-10-23,M0329,3,14.62,43.86
O04749,C0630,R062,2023-05-13 00:00:00.000,2023-05-13 01:23:00.000,Cancelled,Indian,Birmingham,3.2,2022-05-27,M0247,3,38.39,115.17
O04749,C0630,R062,2023-05-13 00:00:00.000,2023-05-13 01:23:00.000,Cancelled,Indian,Birmingham,3.2,2022-05-27,M0150,2,15.47,30.94
O04749,C0630,R062,2023-05-13 00:00:00.000,2023-05-13 01:23:00.000,Cancelled,Indian,Birmingham,3.2,2022-05-27,M0301,2,38.89,77.78
O04750,C0591,R088,2023-06-05 00:00:00.000,2023-06-05 01:29:00.000,Cancelled,American,Liverpool,4.6,2022-06-05,M0118,1,9.57,9.57
O04751,C1231,R056,2023-07-10 00:00:00.000,2023-07-10 00:48:00.000,Cancelled,Mexican,Leeds,3.9,2022-12-02,M0018,3,12.52,37.56
O04751,C1231,R056,2023-07-10 00:00:00.000,2023-07-10 00:48:00.000,Cancelled,Mexican,Leeds,3.9,2022-12-02,M0044,1,10.84,10.84
O04752,C0475,R069,2023-03-29 00:00:00.000,2023-03-29 00:32:00.000,Delivered,Indian,Leeds,3.0,2022-11-08,M0113,1,23.70,23.70
O04753,C1002,R107,2023-06-10 00:00:00.000,2023-06-10 00:20:00.000,Delivered,Thai,Liverpool,3.1,2022-06-03,M0070,3,31.30,93.90
O04753,C1002,R107,2023-06-10 00:00:00.000,2023-06-10 00:20:00.000,Delivered,Thai,Liverpool,3.1,2022-06-03,M0373,3,21.73,65.19
O04753,C1002,R107,2023-06-10 00:00:00.000,2023-06-10 00:20:00.000,Delivered,Thai,Liverpool,3.1,2022-06-03,M0158,3,31.19,93.57
O04754,C0589,R043,2024-05-11 00:00:00.000,2024-05-11 00:37:00.000,Late,Mexican,Manchester,4.5,2023-01-26,M0302,2,22.97,45.94
O04754,C0589,R043,2024-05-11 00:00:00.000,2024-05-11 00:37:00.000,Late,Mexican,Manchester,4.5,2023-01-26,M0140,2,7.73,15.46
O04755,C0209,R022,2023-06-28 00:00:00.000,2023-06-28 00:47:00.000,Late,Thai,Leeds,4.6,2022-04-05,M0046,2,34.47,68.94
O04755,C0209,R022,2023-06-28 00:00:00.000,2023-06-28 00:47:00.000,Late,Thai,Leeds,4.6,2022-04-05,M0168,3,26.03,78.09
O04755,C0209,R022,2023-06-28 00:00:00.000,2023-06-28 00:47:00.000,Late,Thai,Leeds,4.6,2022-04-05,M0327,2,19.93,39.86
O04755,C0209,R022,2023-06-28 00:00:00.000,2023-06-28 00:47:00.000,Late,Thai,Leeds,4.6,2022-04-05,M0227,1,24.84,24.84
O04756,C0007,R095,2024-02-29 00:00:00.000,2024-02-29 00:27:00.000,Delivered,Indian,Bristol,3.1,2022-02-02,M0102,1,32.81,32.81
O04756,C0007,R095,2024-02-29 00:00:00.000,2024-02-29 00:27:00.000,Delivered,Indian,Bristol,3.1,2022-02-02,M0210,1,30.96,30.96
O04756,C0007,R095,2024-02-29 00:00:00.000,2024-02-29 00:27:00.000,Delivered,Indian,Bristol,3.1,2022-02-02,M0395,3,15.74,47.22
O04757,C1349,R024,2023-07-21 00:00:00.000,2023-07-21 00:36:00.000,Delivered,Mexican,Manchester,3.5,2022-10-01,M0373,2,21.73,43.46
O04757,C1349,R024,2023-07-21 00:00:00.000,2023-07-21 00:36:00.000,Delivered,Mexican,Manchester,3.5,2022-10-01,M0120,3,36.30,108.90
O04757,C1349,R024,2023-07-21 00:00:00.000,2023-07-21 00:36:00.000,Delivered,Mexican,Manchester,3.5,2022-10-01,M0277,2,22.69,45.38
O04758,C1469,R100,2024-04-21 00:00:00.000,2024-04-21 00:28:00.000,Cancelled,Mexican,Leeds,4.2,2022-07-15,M0163,1,25.64,25.64
O04759,C1298,R060,2023-05-02 00:00:00.000,2023-05-02 00:38:00.000,Cancelled,Indian,Manchester,3.8,2022-04-22,M0306,1,20.83,20.83
O04759,C1298,R060,2023-05-02 00:00:00.000,2023-05-02 00:38:00.000,Cancelled,Indian,Manchester,3.8,2022-04-22,M0215,3,23.10,69.30
O04760,C0555,R069,2023-03-22 00:00:00.000,2023-03-22 01:14:00.000,Late,Indian,Leeds,3.0,2023-09-16,M0176,2,32.43,64.86
O04760,C0555,R069,2023-03-22 00:00:00.000,2023-03-22 01:14:00.000,Late,Indian,Leeds,3.0,2023-09-16,M0200,2,23.77,47.54
O04761,C1265,R045,2023-10-07 00:00:00.000,2023-10-07 00:51:00.000,Late,Indian,Manchester,4.1,2022-08-01,M0265,2,31.56,63.12
O04761,C1265,R045,2023-10-07 00:00:00.000,2023-10-07 00:51:00.000,Late,Indian,Manchester,4.1,2022-08-01,M0172,2,35.65,71.30
O04761,C1265,R045,2023-10-07 00:00:00.000,2023-10-07 00:51:00.000,Late,Indian,Manchester,4.1,2022-08-01,M0280,3,20.22,60.66
O04762,C1135,R042,2023-06-14 00:00:00.000,2023-06-14 01:01:00.000,Delivered,Indian,London,4.9,2023-08-25,M0313,1,19.02,19.02
O04762,C1135,R042,2023-06-14 00:00:00.000,2023-06-14 01:01:00.000,Delivered,Indian,London,4.9,2023-08-25,M0042,2,37.17,74.34
O04762,C1135,R042,2023-06-14 00:00:00.000,2023-06-14 01:01:00.000,Delivered,Indian,London,4.9,2023-08-25,M0186,1,31.70,31.70
O04763,C0349,R088,2023-04-03 00:00:00.000,2023-04-03 00:59:00.000,Cancelled,American,Liverpool,4.6,2022-08-13,M0255,1,21.24,21.24
O04763,C0349,R088,2023-04-03 00:00:00.000,2023-04-03 00:59:00.000,Cancelled,American,Liverpool,4.6,2022-08-13,M0214,1,38.36,38.36
O04763,C0349,R088,2023-04-03 00:00:00.000,2023-04-03 00:59:00.000,Cancelled,American,Liverpool,4.6,2022-08-13,M0018,3,12.52,37.56
O04764,C0208,R052,2023-03-13 00:00:00.000,2023-03-13 01:00:00.000,Delivered,Indian,Liverpool,4.5,2022-09-15,M0379,2,10.17,20.34
O04764,C0208,R052,2023-03-13 00:00:00.000,2023-03-13 01:00:00.000,Delivered,Indian,Liverpool,4.5,2022-09-15,M0043,3,40.00,120.00
O04765,C0672,R063,2024-05-15 00:00:00.000,2024-05-15 01:24:00.000,Cancelled,Italian,Birmingham,3.9,2022-10-07,M0103,3,8.26,24.78
O04765,C0672,R063,2024-05-15 00:00:00.000,2024-05-15 01:24:00.000,Cancelled,Italian,Birmingham,3.9,2022-10-07,M0330,3,35.92,107.76
O04765,C0672,R063,2024-05-15 00:00:00.000,2024-05-15 01:24:00.000,Cancelled,Italian,Birmingham,3.9,2022-10-07,M0065,3,23.97,71.91
O04765,C0672,R063,2024-05-15 00:00:00.000,2024-05-15 01:24:00.000,Cancelled,Italian,Birmingham,3.9,2022-10-07,M0226,2,6.94,13.88
O04766,C0919,R009,2023-11-11 00:00:00.000,2023-11-11 00:30:00.000,Delivered,Mexican,Bristol,4.9,2023-01-08,M0283,3,33.03,99.09
O04766,C0919,R009,2023-11-11 00:00:00.000,2023-11-11 00:30:00.000,Delivered,Mexican,Bristol,4.9,2023-01-08,M0301,1,38.89,38.89
O04766,C0919,R009,2023-11-11 00:00:00.000,2023-11-11 00:30:00.000,Delivered,Mexican,Bristol,4.9,2023-01-08,M0217,2,18.02,36.04
O04766,C0919,R009,2023-11-11 00:00:00.000,2023-11-11 00:30:00.000,Delivered,Mexican,Bristol,4.9,2023-01-08,M0279,3,25.72,77.16
O04767,C1084,R110,2023-06-22 00:00:00.000,2023-06-22 00:26:00.000,Late,Italian,Birmingham,3.4,2022-05-10,M0253,2,24.73,49.46
O04767,C1084,R110,2023-06-22 00:00:00.000,2023-06-22 00:26:00.000,Late,Italian,Birmingham,3.4,2022-05-10,M0142,2,20.58,41.16
O04768,C0632,R077,2023-01-25 00:00:00.000,2023-01-25 01:06:00.000,Delivered,Italian,Birmingham,3.5,2022-09-18,M0107,2,16.46,32.92
O04768,C0632,R077,2023-01-25 00:00:00.000,2023-01-25 01:06:00.000,Delivered,Italian,Birmingham,3.5,2022-09-18,M0122,2,26.92,53.84
O04768,C0632,R077,2023-01-25 00:00:00.000,2023-01-25 01:06:00.000,Delivered,Italian,Birmingham,3.5,2022-09-18,M0359,1,34.37,34.37
O04768,C0632,R077,2023-01-25 00:00:00.000,2023-01-25 01:06:00.000,Delivered,Italian,Birmingham,3.5,2022-09-18,M0149,1,15.97,15.97
O04769,C0931,R040,2023-05-13 00:00:00.000,2023-05-13 01:17:00.000,Cancelled,Indian,Liverpool,4.1,2022-03-25,M0372,2,12.66,25.32
O04770,C0750,R082,2023-08-30 00:00:00.000,2023-08-30 00:49:00.000,Delivered,American,Birmingham,3.9,2023-09-22,M0057,1,15.22,15.22
O04770,C0750,R082,2023-08-30 00:00:00.000,2023-08-30 00:49:00.000,Delivered,American,Birmingham,3.9,2023-09-22,M0117,2,16.82,33.64
O04770,C0750,R082,2023-08-30 00:00:00.000,2023-08-30 00:49:00.000,Delivered,American,Birmingham,3.9,2023-09-22,M0168,2,26.03,52.06
O04770,C0750,R082,2023-08-30 00:00:00.000,2023-08-30 00:49:00.000,Delivered,American,Birmingham,3.9,2023-09-22,M0348,1,33.37,33.37
O04771,C0610,R057,2023-07-02 00:00:00.000,2023-07-02 00:38:00.000,Late,Thai,Liverpool,4.3,2022-03-12,M0302,1,22.97,22.97
O04771,C0610,R057,2023-07-02 00:00:00.000,2023-07-02 00:38:00.000,Late,Thai,Liverpool,4.3,2022-03-12,M0189,2,12.55,25.10
O04772,C0230,R107,2024-01-10 00:00:00.000,2024-01-10 00:57:00.000,Cancelled,Thai,Liverpool,3.1,2023-09-28,M0193,2,31.85,63.70
O04772,C0230,R107,2024-01-10 00:00:00.000,2024-01-10 00:57:00.000,Cancelled,Thai,Liverpool,3.1,2023-09-28,M0160,2,20.48,40.96
O04773,C1190,R039,2023-03-02 00:00:00.000,2023-03-02 01:05:00.000,Late,Italian,London,4.4,2022-11-17,M0124,1,37.53,37.53
O04773,C1190,R039,2023-03-02 00:00:00.000,2023-03-02 01:05:00.000,Late,Italian,London,4.4,2022-11-17,M0042,3,37.17,111.51
O04773,C1190,R039,2023-03-02 00:00:00.000,2023-03-02 01:05:00.000,Late,Italian,London,4.4,2022-11-17,M0286,2,13.18,26.36
O04773,C1190,R039,2023-03-02 00:00:00.000,2023-03-02 01:05:00.000,Late,Italian,London,4.4,2022-11-17,M0119,3,21.99,65.97
O04774,C0409,R034,2024-02-17 00:00:00.000,2024-02-17 01:18:00.000,Cancelled,Chinese,London,4.0,2022-10-04,M0338,1,23.40,23.40
O04774,C0409,R034,2024-02-17 00:00:00.000,2024-02-17 01:18:00.000,Cancelled,Chinese,London,4.0,2022-10-04,M0251,2,24.36,48.72
O04775,C0076,R043,2024-03-09 00:00:00.000,2024-03-09 00:46:00.000,Delivered,Mexican,Manchester,4.5,2022-04-28,M0086,1,15.24,15.24
O04776,C1095,R004,2023-09-08 00:00:00.000,2023-09-08 01:25:00.000,Delivered,Thai,Birmingham,3.5,2022-11-18,M0060,1,24.80,24.80
O04776,C1095,R004,2023-09-08 00:00:00.000,2023-09-08 01:25:00.000,Delivered,Thai,Birmingham,3.5,2022-11-18,M0225,1,20.93,20.93
O04776,C1095,R004,2023-09-08 00:00:00.000,2023-09-08 01:25:00.000,Delivered,Thai,Birmingham,3.5,2022-11-18,M0373,3,21.73,65.19
O04777,C1086,R028,2023-04-10 00:00:00.000,2023-04-10 00:35:00.000,Cancelled,American,Liverpool,3.5,2023-01-11,M0389,1,27.72,27.72
O04777,C1086,R028,2023-04-10 00:00:00.000,2023-04-10 00:35:00.000,Cancelled,American,Liverpool,3.5,2023-01-11,M0308,2,21.17,42.34
O04777,C1086,R028,2023-04-10 00:00:00.000,2023-04-10 00:35:00.000,Cancelled,American,Liverpool,3.5,2023-01-11,M0040,1,19.81,19.81
O04777,C1086,R028,2023-04-10 00:00:00.000,2023-04-10 00:35:00.000,Cancelled,American,Liverpool,3.5,2023-01-11,M0209,2,6.93,13.86
O04778,C1410,R026,2023-02-12 00:00:00.000,2023-02-12 00:28:00.000,Delivered,Indian,Birmingham,4.6,2022-05-02,M0373,2,21.73,43.46
O04778,C1410,R026,2023-02-12 00:00:00.000,2023-02-12 00:28:00.000,Delivered,Indian,Birmingham,4.6,2022-05-02,M0312,2,9.58,19.16
O04779,C1231,R024,2024-02-27 00:00:00.000,2024-02-27 01:26:00.000,Cancelled,Mexican,Manchester,3.5,2022-12-02,M0161,2,8.03,16.06
O04779,C1231,R024,2024-02-27 00:00:00.000,2024-02-27 01:26:00.000,Cancelled,Mexican,Manchester,3.5,2022-12-02,M0115,3,12.41,37.23
O04779,C1231,R024,2024-02-27 00:00:00.000,2024-02-27 01:26:00.000,Cancelled,Mexican,Manchester,3.5,2022-12-02,M0142,1,20.58,20.58
O04780,C1051,R061,2024-04-24 00:00:00.000,2024-04-24 00:24:00.000,Late,Thai,Manchester,4.5,2022-07-15,M0153,3,39.75,119.25
O04780,C1051,R061,2024-04-24 00:00:00.000,2024-04-24 00:24:00.000,Late,Thai,Manchester,4.5,2022-07-15,M0038,2,18.60,37.20
O04780,C1051,R061,2024-04-24 00:00:00.000,2024-04-24 00:24:00.000,Late,Thai,Manchester,4.5,2022-07-15,M0057,2,15.22,30.44
O04780,C1051,R061,2024-04-24 00:00:00.000,2024-04-24 00:24:00.000,Late,Thai,Manchester,4.5,2022-07-15,M0293,1,20.82,20.82
O04781,C1141,R009,2023-10-01 00:00:00.000,2023-10-01 00:42:00.000,Cancelled,Mexican,Bristol,4.9,2022-11-27,M0316,1,14.06,14.06
O04781,C1141,R009,2023-10-01 00:00:00.000,2023-10-01 00:42:00.000,Cancelled,Mexican,Bristol,4.9,2022-11-27,M0191,1,18.93,18.93
O04781,C1141,R009,2023-10-01 00:00:00.000,2023-10-01 00:42:00.000,Cancelled,Mexican,Bristol,4.9,2022-11-27,M0210,1,30.96,30.96
O04781,C1141,R009,2023-10-01 00:00:00.000,2023-10-01 00:42:00.000,Cancelled,Mexican,Bristol,4.9,2022-11-27,M0096,2,16.27,32.54
O04782,C0983,R070,2024-02-11 00:00:00.000,2024-02-11 00:42:00.000,Cancelled,American,Leeds,4.6,2022-05-31,M0035,1,9.13,9.13
O04782,C0983,R070,2024-02-11 00:00:00.000,2024-02-11 00:42:00.000,Cancelled,American,Leeds,4.6,2022-05-31,M0333,1,22.46,22.46
O04782,C0983,R070,2024-02-11 00:00:00.000,2024-02-11 00:42:00.000,Cancelled,American,Leeds,4.6,2022-05-31,M0322,2,9.29,18.58
O04783,C0585,R106,2023-04-11 00:00:00.000,2023-04-11 00:21:00.000,Late,Thai,Bristol,3.7,2023-01-28,M0026,1,38.81,38.81
O04783,C0585,R106,2023-04-11 00:00:00.000,2023-04-11 00:21:00.000,Late,Thai,Bristol,3.7,2023-01-28,M0256,1,39.02,39.02
O04783,C0585,R106,2023-04-11 00:00:00.000,2023-04-11 00:21:00.000,Late,Thai,Bristol,3.7,2023-01-28,M0218,3,32.34,97.02
O04784,C0648,R088,2023-08-11 00:00:00.000,2023-08-11 00:43:00.000,Delivered,American,Liverpool,4.6,2022-10-30,M0335,3,8.07,24.21
O04784,C0648,R088,2023-08-11 00:00:00.000,2023-08-11 00:43:00.000,Delivered,American,Liverpool,4.6,2022-10-30,M0250,3,15.87,47.61
O04784,C0648,R088,2023-08-11 00:00:00.000,2023-08-11 00:43:00.000,Delivered,American,Liverpool,4.6,2022-10-30,M0042,3,37.17,111.51
O04785,C0251,R057,2023-06-10 00:00:00.000,2023-06-10 00:43:00.000,Late,Thai,Liverpool,4.3,2023-07-04,M0248,1,35.69,35.69
O04785,C0251,R057,2023-06-10 00:00:00.000,2023-06-10 00:43:00.000,Late,Thai,Liverpool,4.3,2023-07-04,M0259,3,32.86,98.58
O04785,C0251,R057,2023-06-10 00:00:00.000,2023-06-10 00:43:00.000,Late,Thai,Liverpool,4.3,2023-07-04,M0136,2,30.41,60.82
O04786,C0670,R107,2023-06-06 00:00:00.000,2023-06-06 01:12:00.000,Late,Thai,Liverpool,3.1,2023-07-07,M0212,1,29.78,29.78
O04787,C1493,R029,2023-04-19 00:00:00.000,2023-04-19 01:01:00.000,Cancelled,Thai,Manchester,3.6,2022-07-28,M0269,3,19.69,59.07
O04788,C0103,R013,2024-02-20 00:00:00.000,2024-02-20 01:25:00.000,Late,Thai,Manchester,3.1,2023-03-10,M0307,2,24.25,48.50
O04788,C0103,R013,2024-02-20 00:00:00.000,2024-02-20 01:25:00.000,Late,Thai,Manchester,3.1,2023-03-10,M0228,2,10.51,21.02
O04789,C0730,R055,2023-10-17 00:00:00.000,2023-10-17 00:33:00.000,Late,American,Leeds,3.5,2022-08-27,M0319,2,20.52,41.04
O04789,C0730,R055,2023-10-17 00:00:00.000,2023-10-17 00:33:00.000,Late,American,Leeds,3.5,2022-08-27,M0250,3,15.87,47.61
O04789,C0730,R055,2023-10-17 00:00:00.000,2023-10-17 00:33:00.000,Late,American,Leeds,3.5,2022-08-27,M0002,1,20.84,20.84
O04790,C0600,R036,2023-09-02 00:00:00.000,2023-09-02 00:44:00.000,Cancelled,Mexican,London,4.8,2022-03-18,M0353,1,13.67,13.67
O04791,C0982,R057,2023-09-12 00:00:00.000,2023-09-12 00:31:00.000,Late,Thai,Liverpool,4.3,2023-04-06,M0399,1,34.78,34.78
O04791,C0982,R057,2023-09-12 00:00:00.000,2023-09-12 00:31:00.000,Late,Thai,Liverpool,4.3,2023-04-06,M0381,1,8.88,8.88
O04791,C0982,R057,2023-09-12 00:00:00.000,2023-09-12 00:31:00.000,Late,Thai,Liverpool,4.3,2023-04-06,M0121,3,6.69,20.07
O04792,C1214,R104,2023-07-13 00:00:00.000,2023-07-13 00:40:00.000,Cancelled,Mexican,Liverpool,4.3,2023-06-01,M0007,2,10.75,21.50
O04792,C1214,R104,2023-07-13 00:00:00.000,2023-07-13 00:40:00.000,Cancelled,Mexican,Liverpool,4.3,2023-06-01,M0273,3,36.41,109.23
O04792,C1214,R104,2023-07-13 00:00:00.000,2023-07-13 00:40:00.000,Cancelled,Mexican,Liverpool,4.3,2023-06-01,M0088,3,23.00,69.00
O04792,C1214,R104,2023-07-13 00:00:00.000,2023-07-13 00:40:00.000,Cancelled,Mexican,Liverpool,4.3,2023-06-01,M0361,3,25.74,77.22
O04793,C0636,R029,2023-10-29 00:00:00.000,2023-10-29 00:28:00.000,Delivered,Thai,Manchester,3.6,2023-07-14,M0059,3,10.89,32.67
O04794,C0280,R076,2024-02-21 00:00:00.000,2024-02-21 01:10:00.000,Late,Indian,Leeds,3.6,2023-08-06,M0051,2,22.69,45.38
O04794,C0280,R076,2024-02-21 00:00:00.000,2024-02-21 01:10:00.000,Late,Indian,Leeds,3.6,2023-08-06,M0388,1,32.71,32.71
O04794,C0280,R076,2024-02-21 00:00:00.000,2024-02-21 01:10:00.000,Late,Indian,Leeds,3.6,2023-08-06,M0352,3,39.09,117.27
O04794,C0280,R076,2024-02-21 00:00:00.000,2024-02-21 01:10:00.000,Late,Indian,Leeds,3.6,2023-08-06,M0220,3,32.00,96.00
O04795,C0771,R081,2023-10-22 00:00:00.000,2023-10-22 00:52:00.000,Cancelled,American,Birmingham,4.7,2022-08-09,M0081,1,12.23,12.23
O04795,C0771,R081,2023-10-22 00:00:00.000,2023-10-22 00:52:00.000,Cancelled,American,Birmingham,4.7,2022-08-09,M0214,1,38.36,38.36
O04796,C0108,R079,2023-05-15 00:00:00.000,2023-05-15 01:03:00.000,Late,Mexican,Liverpool,3.4,2023-01-18,M0371,1,6.97,6.97
O04796,C0108,R079,2023-05-15 00:00:00.000,2023-05-15 01:03:00.000,Late,Mexican,Liverpool,3.4,2023-01-18,M0048,2,38.31,76.62
O04797,C1413,R005,2023-10-22 00:00:00.000,2023-10-22 00:23:00.000,Delivered,American,Bristol,4.3,2022-08-17,M0129,1,27.75,27.75
O04797,C1413,R005,2023-10-22 00:00:00.000,2023-10-22 00:23:00.000,Delivered,American,Bristol,4.3,2022-08-17,M0187,3,7.55,22.65
O04797,C1413,R005,2023-10-22 00:00:00.000,2023-10-22 00:23:00.000,Delivered,American,Bristol,4.3,2022-08-17,M0262,1,17.12,17.12
O04797,C1413,R005,2023-10-22 00:00:00.000,2023-10-22 00:23:00.000,Delivered,American,Bristol,4.3,2022-08-17,M0217,1,18.02,18.02
O04798,C1220,R071,2023-01-25 00:00:00.000,2023-01-25 01:28:00.000,Cancelled,Thai,Liverpool,4.8,2022-12-14,M0206,2,7.03,14.06
O04798,C1220,R071,2023-01-25 00:00:00.000,2023-01-25 01:28:00.000,Cancelled,Thai,Liverpool,4.8,2022-12-14,M0079,3,27.15,81.45
O04799,C1183,R003,2023-09-03 00:00:00.000,2023-09-03 00:49:00.000,Late,Chinese,Leeds,4.1,2023-04-06,M0022,3,23.79,71.37
O04799,C1183,R003,2023-09-03 00:00:00.000,2023-09-03 00:49:00.000,Late,Chinese,Leeds,4.1,2023-04-06,M0037,3,29.27,87.81
O04799,C1183,R003,2023-09-03 00:00:00.000,2023-09-03 00:49:00.000,Late,Chinese,Leeds,4.1,2023-04-06,M0252,2,17.91,35.82
O04800,C1401,R091,2024-04-08 00:00:00.000,2024-04-08 00:49:00.000,Cancelled,Mexican,Manchester,4.2,2022-07-04,M0004,2,29.88,59.76
O04800,C1401,R091,2024-04-08 00:00:00.000,2024-04-08 00:49:00.000,Cancelled,Mexican,Manchester,4.2,2022-07-04,M0194,2,29.56,59.12
O04801,C1443,R011,2023-03-25 00:00:00.000,2023-03-25 00:32:00.000,Late,Italian,Bristol,3.1,2023-02-28,M0370,3,22.17,66.51
O04801,C1443,R011,2023-03-25 00:00:00.000,2023-03-25 00:32:00.000,Late,Italian,Bristol,3.1,2023-02-28,M0178,2,18.51,37.02
O04802,C1359,R067,2023-11-01 00:00:00.000,2023-11-01 01:12:00.000,Cancelled,Italian,London,3.7,2022-11-15,M0343,2,21.96,43.92
O04802,C1359,R067,2023-11-01 00:00:00.000,2023-11-01 01:12:00.000,Cancelled,Italian,London,3.7,2022-11-15,M0384,3,18.85,56.55
O04802,C1359,R067,2023-11-01 00:00:00.000,2023-11-01 01:12:00.000,Cancelled,Italian,London,3.7,2022-11-15,M0052,1,19.32,19.32
O04802,C1359,R067,2023-11-01 00:00:00.000,2023-11-01 01:12:00.000,Cancelled,Italian,London,3.7,2022-11-15,M0241,2,37.05,74.10
O04803,C0349,R084,2024-04-08 00:00:00.000,2024-04-08 00:56:00.000,Cancelled,Chinese,Birmingham,3.6,2022-08-13,M0095,1,13.74,13.74
O04804,C1054,R100,2023-07-19 00:00:00.000,2023-07-19 00:55:00.000,Late,Mexican,Leeds,4.2,2022-10-07,M0103,1,8.26,8.26
O04804,C1054,R100,2023-07-19 00:00:00.000,2023-07-19 00:55:00.000,Late,Mexican,Leeds,4.2,2022-10-07,M0365,1,38.16,38.16
O04804,C1054,R100,2023-07-19 00:00:00.000,2023-07-19 00:55:00.000,Late,Mexican,Leeds,4.2,2022-10-07,M0097,3,31.65,94.95
O04804,C1054,R100,2023-07-19 00:00:00.000,2023-07-19 00:55:00.000,Late,Mexican,Leeds,4.2,2022-10-07,M0079,1,27.15,27.15
